species,family,geog_range,movement_keyword,demers_pelag,length,common_name,kfin,r_fin,diet_troph3,Class,pred_50,pred_05,pred_95,pred_25,pred_75,observed_homerange,predicted_homerange,predicted_pld,observed_pld,home_range,pld,magnitude_homerange,month_pld,class,class2,class3,spec_code,genus,order,ocean,basin,food_i,food_mode,temp_min,temp_max,climate,body_shape_i,temp_cons,sp_richness,circadian,dev_place,longevity_wild,temp_preferred,fecundity_mean,oxygen_cons,temp_range,iucn_category,fb_name
Tetrapturus pfluegeri,Istiophoridae,40682500,hms,pelagic oceanic,254,NA,882.5026233532368,0.48980251,4.4,Actinopteri,23.228980814668287,23.228980814668287,119173.4999999999,0.048,24.632494545075147,NA,6.939144536700728,30.075162244444456,NA,6.939144536700728,30.075162244444456,0,2,4,5: mid/mid,5,220,Tetrapturus,Carangiformes,Atlantic,Both,nekton,specialist,NA,NA,"subtropical, temperate, tropical",elongated,NA,11,NA,planktonic,14.833333333333334,26,2885045.223853211,NA,10.333333333333334,LC,Longbill spearfish
Thunnus alalunga,Scombridae,214395000,hms,pelagic oceanic,140,NA,1496373.191530863,0.139377132,4.3,Actinopteri,28773.00000000001,28773.00000000001,537466.5429127541,14.051559946307757,91381.99999999996,NA,733.4763675423192,44.12174624999998,NA,733.4763675423192,44.12174624999998,2,2,6,6: high/mid,6,142,Thunnus,Scombriformes,"Atlantic, Indian Ocean, Mediterranean and Black Sea, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,9.5,25.20000076,"boreal, subtropical, temperate, tropical",fusiform / normal,17,54,NA,planktonic,9,27,2885045.223853211,280,15.70000076,NT,Albacore
Thunnus albacares,Scombridae,238802500,hms,pelagic oceanic,239,yellowfin tuna,2632284.9072994697,0.371683336,4.41,Actinopteri,28773.00000000001,28773.00000000001,537466.5429127541,24.632494545075147,119173.4999999999,12235.3,4199.3759350826085,39.065787649999955,26.53,12235.3,26.53,4,1,1,6: high/mid,6,143,Thunnus,Scombriformes,"Atlantic, Indian Ocean, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,15,31,"subtropical, temperate, tropical",fusiform / normal,NA,54,NA,planktonic,9,28,2885045.223853211,280,16,NT,Yellowfin tuna
Thunnus atlanticus,Scombridae,17285000,hms,pelagic oceanic,107.9499969482422,NA,21204.61504,0.411464956,4.35,Actinopteri,8.5,8.5,119173.4999999999,0.024862159,24.632494545075147,NA,1.5615608806599448,25.104375971428563,NA,1.5615608806599448,25.104375971428563,0,1,5,1: mid/low,1,144,Thunnus,Scombriformes,Atlantic,West,"nekton, zoobenthos, zooplankton",generalist,20,NA,"subtropical, temperate, tropical",fusiform / normal,NA,54,NA,planktonic,16.385714394705637,26,2885045.223853211,280,17.94000015,LC,Blackfin tuna
Thunnus maccoyii,Scombridae,81205000,hms,pelagic oceanic,245,NA,678424.4268565642,0.101845095,3.949320259442507,Actinopteri,28773.00000000001,28773.00000000001,537466.5429127541,6.571072971745178,91381.99999999996,NA,533.4728047388493,50.620997105555546,24,533.4728047388493,24,2,1,1,6: high/mid,6,145,Thunnus,Scombriformes,"Atlantic, Indian Ocean, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,5,20,"polar, subtropical, temperate, tropical",fusiform / normal,NA,54,NA,planktonic,20,16,2885045.223853211,280,15,CR,Southern bluefin tuna
Thunnus obesus,Scombridae,492747500,pelagic oceanic,pelagic oceanic,250,NA,2522991.786520502,0.236346256,4.49,Actinopteri,28773.00000000001,28773.00000000001,537466.5429127541,24.632494545075147,104356.6613925532,NA,3684.605023285483,52.12694074999994,NA,3684.605023285483,52.12694074999994,3,2,6,6: high/mid,6,146,Thunnus,Scombriformes,"Atlantic, Indian Ocean, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,13,29,"subtropical, temperate, tropical",fusiform / normal,NA,54,nocturnal,planktonic,11,27,2885045.223853211,280,16,VU,Bigeye tuna
Thunnus orientalis,Scombridae,137085000,hms,pelagic oceanic,300,pacific bluefin tuna,180859.50897261652,0.191806337,4.416666666666667,Actinopteri,91381.99999999996,91381.99999999996,537466.5429127541,39.830000000000005,119173.4999999999,91382,4768.068351787887,32.36656871111109,NA,91382,32.36656871111109,4,2,6,6: high/mid,6,14290,Thunnus,Scombriformes,"Indian Ocean, Pacific",Both,NA,specialist,NA,NA,"boreal, subtropical, temperate, tropical",fusiform / normal,NA,54,NA,planktonic,15,27,2885045.223853211,280,17.94000015,VU,Pacific bluefin tuna
Thunnus thynnus,Scombridae,59672500,pelagic oceanic,pelagic oceanic,458,NA,893507.9524669491,0.081764288,4.45,Actinopteri,39.830000000000005,39.830000000000005,537466.5429127541,23.228980814668287,91381.99999999996,NA,150.64662650218784,57.00519927777774,31,150.64662650218784,31,2,2,6,6: high/mid,6,147,Thunnus,Scombriformes,"Atlantic, Mediterranean and Black Sea, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,3,30,"boreal, subtropical, temperate, tropical",fusiform / normal,NA,54,NA,planktonic,32,26,2885045.223853211,280,27,EN,Atlantic bluefin tuna
Thunnus tonggol,Scombridae,13385000,pelagic oceanic,pelagic neritic,144.98300170898435,NA,4937248.325174786,0.221774814,4.5,Actinopteri,23.228980814668287,23.228980814668287,119173.4999999999,0.04451615,28773.00000000001,NA,6.843460863140264,45.57389127777771,NA,6.843460863140264,45.57389127777771,0,2,4,5: mid/mid,5,148,Thunnus,Scombriformes,"Indian Ocean, Pacific",Both,"nekton, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,54,NA,planktonic,18.700000762939453,28,699142,280,17.94000015,DD,Longtail tuna
Thyrsites atun,Gempylidae,2655000,habitat_coastal,benthopelagic,200,NA,709214.8871950851,0.349062752,3.63,Actinopteri,0.21833765948249895,0.21833765948249895,69.37218462755803,0.022602017,7.780000000000001,NA,0.20935945277768564,54.98519186587296,NA,0.20935945277768564,54.98519186587296,-1,2,4,5: mid/mid,5,489,Thyrsites,Scombriformes,"Atlantic, Indian Ocean, Pacific",Both,"nekton, zooplankton",generalist,13,18,"subtropical, temperate, tropical",elongated,NA,26,nocturnal,planktonic,10,15,2885045.223853211,NA,5,NA,Snoek
Trachinotus blochii,Carangidae,9000000,habitat_reef,reef-associated,110,NA,91.99897650011496,0.842835464,3.771876532041569,Actinopteri,0.029410133,0.029410133,69.37218462755803,0.003297,0.3111784054204276,NA,0.058091582,39.61426812380953,NA,0.058091582,39.61426812380953,-2,2,2,2: low/mid,2,1963,Trachinotus,Carangiformes,"Indian Ocean, Pacific",Both,"zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",short and / or deep,NA,147,NA,planktonic,23,28,2885045.223853211,6715.0254549090905,5.222222222222222,LC,Snubnose pompano
Trachinotus carolinus,Carangidae,2425000,habitat_coastal,benthopelagic,64,NA,882.2125221360004,0.842835464,3.5,Actinopteri,0.060991803,0.060991803,220.62499999999991,0.020686774,0.4193772781428161,NA,0.16088266588612643,34.62225803,NA,0.16088266588612643,34.62225803,-1,2,4,5: mid/mid,5,380,Trachinotus,Carangiformes,Atlantic,West,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",short and / or deep,NA,147,NA,planktonic,23,23,2885045.223853211,6715.0254549090905,5.222222222222222,LC,Florida pompano
Trachinotus mookalee,Carangidae,4482500,habitat_coastal,demersal,90,NA,485.22400600197335,0.842835464,3.94,Actinopteri,0.029410133,0.029410133,69.37218462755803,0.0013065,0.39070875245377473,NA,0.068431334,33.92806174920641,NA,0.068431334,33.92806174920641,-2,2,2,2: low/mid,2,1964,Trachinotus,Carangiformes,"Indian Ocean, Pacific",Both,NA,specialist,NA,NA,"subtropical, tropical",short and / or deep,NA,147,NA,planktonic,23,28,2885045.223853211,6715.0254549090905,5.222222222222222,LC,Indian pompano
Trachinus draco,Trachinidae,2867500,habitat_benthic,demersal,53,NA,3639.605606778412,0.630179269,4.182798704,Actinopteri,0.021204,0.021204,220.62499999999991,0.0013065,0.3412916641232247,NA,0.041736671,43.350413241269784,12.9,0.041736671,12.9,-2,1,5,1: mid/low,1,1363,Trachinus,Perciformes/Percoidei,"Atlantic, Mediterranean and Black Sea",East,"nekton, zoobenthos",generalist,NA,NA,"boreal, subtropical, temperate",fusiform / normal,NA,9,nocturnal,planktonic,NA,9,2885045.223853211,258,NA,LC,Greater weever
Trachipterus arcticus,Trachipteridae,10997500,habitat_deep,bathypelagic,300,NA,10.934250391818251,0.142305137,4.481651192263376,Actinopteri,0.75925,0.75925,119173.4999999999,0.0017922,23.228980814668287,NA,0.901868506,43.64398975555555,NA,0.901868506,43.64398975555555,-1,2,4,5: mid/mid,5,3265,Trachipterus,Lampriformes,"Atlantic, Mediterranean and Black Sea",Both,nekton,specialist,NA,NA,"boreal, polar, subtropical, temperate",eel-like,NA,10,NA,planktonic,NA,NA,2885045.223853211,NA,NA,LC,Dealfish
Trachurus capensis,Carangidae,510000,pelagic oceanic,pelagic neritic,60,NA,2291234.8414054587,0.28187887,3.5197197448575066,Actinopteri,0.04451615,0.04451615,8.5,0.025016,0.75925,NA,0.14216813601341868,42.76128992857146,NA,0.14216813601341868,42.76128992857146,-1,2,4,5: mid/mid,5,5382,Trachurus,Carangiformes,Atlantic,East,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, tropical",fusiform / normal,NA,147,nocturnal,planktonic,21.6,23,2885045.223853211,6715.0254549090905,7,LC,Cape horse mackerel
Trachurus declivis,Carangidae,1517500,pelagic oceanic,benthopelagic,64,NA,147861.15782026344,0.289613477,3.9493201970970206,Actinopteri,0.048,0.048,9.919689167316458,0.021891852,0.6311420130977999,NA,0.10607344566535674,43.18730153,NA,0.10607344566535674,43.18730153,-1,2,4,5: mid/mid,5,372,Trachurus,Carangiformes,"Indian Ocean, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,NA,16,"subtropical, temperate, tropical",fusiform / normal,NA,147,diurnal,planktonic,25,20,2885045.223853211,6715.0254549090905,7,LC,Greenback horse mackerel
Trachurus japonicus,Carangidae,525000,pelagic oceanic,pelagic neritic,50,NA,1673773.1320826542,0.601339121,3.454345762994971,Actinopteri,0.21833765948249895,0.21833765948249895,69.37218462755803,0.025016,0.4193772781428161,NA,0.2043726422026682,33.65837975714285,NA,0.2043726422026682,33.65837975714285,-1,2,4,5: mid/mid,5,366,Trachurus,Carangiformes,Pacific,West,zooplankton,specialist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,147,NA,planktonic,12,18,2885045.223853211,6715.0254549090905,7,NT,Japanese jack mackerel
Trachurus lathami,Carangidae,2837500,pelagic oceanic,reef-associated,40,NA,4045.653756093271,0.704050364,3.99,Actinopteri,0.22200604639980337,0.22200604639980337,69.37218462755803,0.021204,0.77,NA,0.1667544636174877,30.545902911111117,NA,0.1667544636174877,30.545902911111117,-1,2,4,5: mid/mid,5,369,Trachurus,Carangiformes,Atlantic,West,"zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,147,NA,planktonic,21.6,27,2885045.223853211,6715.0254549090905,7,LC,Rough scad
Trachurus mediterraneus,Carangidae,2082500,pelagic oceanic,pelagic oceanic,60,NA,196943.50021202175,0.392946037,3.77,Actinopteri,0.22200604639980337,0.22200604639980337,42.102493055442615,0.040637322,3.75,NA,0.2664429765089078,32.29485704365079,NA,0.2664429765089078,32.29485704365079,-1,2,4,5: mid/mid,5,1278,Trachurus,Carangiformes,"Atlantic, Mediterranean and Black Sea",East,"nekton, plants, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate",fusiform / normal,NA,147,NA,planktonic,21.6,19,2885045.223853211,6715.0254549090905,7,LC,Mediterranean horse mackerel
Trachurus murphyi,Carangidae,6805000,pelagic oceanic,pelagic oceanic,70,NA,10384286.66590562,0.246772596,3.33,Actinopteri,0.21833765948249895,0.21833765948249895,39.830000000000005,0.02836049,3.75,NA,0.1280384630360388,81.97205708,NA,0.1280384630360388,81.97205708,-1,3,7,3: mid/high,3,367,Trachurus,Carangiformes,"Atlantic, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,147,NA,planktonic,16,16,2885045.223853211,6715.0254549090905,7,DD,Chilean jack mackerel
Trachurus symmetricus,Carangidae,12545000,pelagic oceanic,pelagic oceanic,81,NA,97859.78073388584,0.238376295,3.57,Actinopteri,0.21833765948249895,0.21833765948249895,69.37218462755803,0.026156171,8.5,NA,0.2973863770037297,29.059034268253967,1.5,0.2973863770037297,1.5,-1,1,5,1: mid/low,1,368,Trachurus,Carangiformes,Pacific,Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"boreal, subtropical, temperate, tropical",fusiform / normal,NA,147,NA,planktonic,30,8,2885045.223853211,6715.0254549090905,7,LC,Pacific jack mackerel
Trachurus trachurus,Carangidae,217500,pelagic oceanic,pelagic neritic,70,NA,16544709.446704255,0.412444993,3.71,Actinopteri,0.003297,0.003297,7.780000000000001,6.45e-6,0.092101591,NA,0.002599598,76.16806633,NA,0.002599598,76.16806633,-3,3,7,3: mid/high,3,1365,Trachurus,Carangiformes,"Atlantic, Indian Ocean, Mediterranean and Black Sea, Pacific",Both,"nekton, others, plants, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical, temperate, tropical",fusiform / normal,NA,147,NA,planktonic,21.6,17,2885045.223853211,6715.0254549090905,7,VU,Atlantic horse mackerel
Trachurus trecae,Carangidae,730000,pelagic oceanic,benthopelagic,35,NA,3004486.970255171,0.478731232,3.538398025389659,Actinopteri,0.21833765948249895,0.21833765948249895,5.225688042,0.020686774,0.4193772781428161,NA,0.029896102,33.540530111111124,NA,0.029896102,33.540530111111124,-2,2,2,2: low/mid,2,371,Trachurus,Carangiformes,Atlantic,East,"zoobenthos, zooplankton",generalist,15,22,"subtropical, tropical",fusiform / normal,NA,147,NA,planktonic,21.6,25,2885045.223853211,6715.0254549090905,7,LC,Cunene horse mackerel
Tragulichthys jaculiferus,Diodontidae,1675000,habitat_benthic,reef-associated,30,NA,36.21666769548345,0.824040474,3.547737165655735,Actinopteri,0.003297,0.003297,0.4193772781428161,8.129999999999997e-6,0.060991803,NA,0.002065068,46.71759144444438,NA,0.002065068,46.71759144444438,-3,2,2,2: low/mid,2,11223,Tragulichthys,Tetraodontiformes,"Indian Ocean, Pacific",Both,zoobenthos,specialist,NA,NA,"subtropical, tropical",short and / or deep,NA,18,NA,NA,NA,NA,2885045.223853211,NA,NA,NA,Longspine burrfish
Trichiurus lepturus,Trichiuridae,17082500,habitat_coastal,benthopelagic,234,NA,25390267.522178132,0.583280022,4.42,Actinopteri,24.632494545075147,24.632494545075147,138546.91770612105,0.75925,28773.00000000001,NA,41.452555470535195,71.55962603730154,NA,41.452555470535195,71.55962603730154,1,3,3,3: mid/high,3,1288,Trichiurus,Scombriformes,"Atlantic, Indian Ocean, Mediterranean and Black Sea, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",eel-like,NA,45,nocturnal,planktonic,15,26,22633,NA,NA,LC,Largehead hairtail
Trisopterus esmarkii,Gadidae,1107500,migratory,benthopelagic,35,NA,499895.1944508846,0.615787528,3.24,Actinopteri,0.21833765948249895,0.21833765948249895,69.37218462755803,0.020686774,0.39070875245377473,NA,0.031146276,39.146276199206355,NA,0.031146276,39.146276199206355,-2,2,2,2: low/mid,2,1023,Trisopterus,Gadiformes,Atlantic,East,"nekton, others, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical, temperate",fusiform / normal,NA,22,NA,planktonic,5,9,2885045.223853211,121.0634536097561,9.333333333333334,LC,Norway pout
Trisopterus luscus,Gadidae,1130000,habitat_coastal,benthopelagic,46,NA,61292.12744787298,0.880553021,3.73,Actinopteri,0.21833765948249895,0.21833765948249895,69.37218462755803,0.021204,0.4193772781428161,NA,0.1532786400677843,40.94007521111111,NA,0.1532786400677843,40.94007521111111,-1,2,4,5: mid/mid,5,1367,Trisopterus,Gadiformes,"Atlantic, Mediterranean and Black Sea",East,"nekton, others, zoobenthos, zooplankton",generalist,NA,NA,"boreal, subtropical, temperate",fusiform / normal,NA,22,NA,planktonic,4,11,2885045.223853211,121.0634536097561,9.333333333333334,LC,Pouting
Trisopterus minutus,Gadidae,1602500,habitat_benthic,benthopelagic,40,NA,6807.2938397552625,0.709260995,3.73,Actinopteri,0.060991803,0.060991803,4.477796391772314,0.020686774,0.4193772781428161,NA,0.064412798,43.59917320158722,NA,0.064412798,43.59917320158722,-2,2,2,2: low/mid,2,481,Trisopterus,Gadiformes,Atlantic,East,"nekton, others, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical, temperate",fusiform / normal,NA,22,NA,planktonic,5,16,2885045.223853211,121.0634536097561,9.333333333333334,LC,Poor cod
Tylosurus crocodilus,Belonidae,12982500,habitat_coastal,reef-associated,150,NA,353.3717565828922,0.696411061,4.43,Actinopteri,5.55,5.55,93840.98601709104,0.019379506,24.632494545075147,NA,2.825968813691479,29.65264940952381,NA,2.825968813691479,29.65264940952381,0,1,5,1: mid/low,1,977,Tylosurus,Beloniformes,"Atlantic, Indian Ocean, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,26,29,"subtropical, temperate, tropical",elongated,NA,47,nocturnal,planktonic,NA,28,2885045.223853211,NA,3,LC,Hound needlefish
Umbrina canariensis,Sciaenidae,2567500,habitat_benthic,demersal,80,NA,11581.93929399558,0.378795976,3.426328342196742,Actinopteri,0.19055338692839024,0.19055338692839024,4.17,0.025016,0.364,NA,0.095074034,45.92719769603172,NA,0.095074034,45.92719769603172,-2,2,2,2: low/mid,2,4548,Umbrina,Eupercaria/misc,"Atlantic, Indian Ocean, Mediterranean and Black Sea",Both,zoobenthos,specialist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,286,NA,NA,15.226086958594944,26,2885045.223853211,525.6001112222223,7.125,LC,Canary drum
Umbrina canosai,Sciaenidae,347500,habitat_benthic,demersal,40,NA,56568.85569378843,0.680525062,3.8746070749684094,Actinopteri,6.039999999999998e-4,6.039999999999998e-4,3.790022135449059,6.45e-6,0.039061118,NA,0.001656142,50.84039859206341,NA,0.001656142,50.84039859206341,-3,2,2,2: low/mid,2,413,Umbrina,Eupercaria/misc,Atlantic,West,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,286,NA,NA,15.226086958594944,20,2885045.223853211,525.6001112222223,7.125,LC,Argentine croaker
Umbrina cirrosa,Sciaenidae,1472500,habitat_reef,demersal,73,NA,3945.8454898978407,0.434111271,3.463684903261048,Actinopteri,0.14583699999999997,0.14583699999999997,4.980503951544005,0.025016,0.4193772781428161,NA,0.1031944321258854,28.411270241269825,NA,0.1031944321258854,28.411270241269825,-1,1,5,1: mid/low,1,1306,Umbrina,Eupercaria/misc,"Atlantic, Mediterranean and Black Sea",East,zoobenthos,specialist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,286,NA,NA,15.226086958594944,14,2885045.223853211,525.6001112222223,7.125,VU,Shi drum
Uranoscopus scaber,Uranoscopidae,2260000,sedentary,demersal,56.400001525878906,NA,1454.422055204613,0.644695944,4.369581509070459,Actinopteri,0.021204,0.021204,220.62499999999991,0.0013065,0.3412916641232247,NA,0.038403985,24.86867989523808,NA,0.038403985,24.86867989523808,-2,1,5,1: mid/low,1,1779,Uranoscopus,Perciformes/Uranoscopoidei,"Atlantic, Mediterranean and Black Sea",East,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,54,NA,planktonic,20,12,2885045.223853211,19.095714285714287,NA,LC,Stargazer
Urophycis brasiliensis,Phycidae,62500,habitat_benthic,demersal,52.20000076293945,NA,23685.99794913223,0.37513184,3.958659337363097,Actinopteri,0.003297,0.003297,3.790022135449059,6.45e-6,0.025016,NA,0.001292035,49.93900644920632,NA,0.001292035,49.93900644920632,-3,2,2,2: low/mid,2,311,Urophycis,Gadiformes,Atlantic,West,"detritus, nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,11,NA,planktonic,18.5,11,2885045.223853211,NA,NA,NA,Brazilian codling
Urophycis chuss,Phycidae,492500,migratory,demersal,66,NA,132954.9807716757,0.303554299,3.72,Actinopteri,0.04451615,0.04451615,8.5,0.025016,3.75,NA,0.23244519033662656,49.688011994444516,NA,0.23244519033662656,49.688011994444516,-1,2,4,5: mid/mid,5,312,Urophycis,Gadiformes,Atlantic,West,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"boreal, subtropical, temperate",elongated,NA,11,NA,planktonic,18.5,9,2885045.223853211,NA,NA,NA,Red hake
Urophycis tenuis,Phycidae,565000,migratory,demersal,133,NA,65329.05887707944,0.178334746,4.27,Actinopteri,0.040637322,0.040637322,9.682782451303618,0.014020895,0.17844245359764924,NA,0.05645473,40.66516907777776,NA,0.05645473,40.66516907777776,-2,2,2,2: low/mid,2,313,Urophycis,Gadiformes,Atlantic,Both,"nekton, plants, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical, temperate",fusiform / normal,NA,11,NA,planktonic,23,5,2885045.223853211,NA,NA,NA,White hake
